AS_OF_DATE,ZIP_CODE,ZIP_CLASS,CITY,ZIP_POPULATION,TIME_ZONE,PHONE_AREA_CODES,COUNTY_NAME_STATE,STATE,COUNTY_FIPS_CODE,COUNTY_REPORTED_CASES,ESTIMATED_CASES_BY_ZIP_CODE,ESTIMATED_DEATHS_BY_ZIP_CODE
2020-04-06,44147,General,Broadview Heights,19480,Eastern,440/216,"Cuyahoga, Ohio",Ohio,39035,871 ,13 ,0
2020-04-06,44149,General,Strongsville,19177,Eastern,440,"Cuyahoga, Ohio",Ohio,39035,871 ,13 ,0
2020-04-06,44181,P.O. Box,Cleveland,0,Eastern,216/440,"Cuyahoga, Ohio",Ohio,39035,871 ,0 ,0
2020-04-06,44188,Unique,Cleveland,0,Eastern,216/440,"Cuyahoga, Ohio",Ohio,39035,871 ,0 ,0
2020-04-06,44190,Unique,Cleveland,0,Eastern,216/440,"Cuyahoga, Ohio",Ohio,39035,871 ,0 ,0
2020-04-06,44191,Unique,Cleveland,0,Eastern,216/440,"Cuyahoga, Ohio",Ohio,39035,871 ,0 ,0
2020-04-06,44192,Unique,Cleveland,0,Eastern,216/440,"Cuyahoga, Ohio",Ohio,39035,871 ,0 ,0
2020-04-06,44193,Unique,Cleveland,0,Eastern,216/440,"Cuyahoga, Ohio",Ohio,39035,871 ,0 ,0
2020-04-06,44194,Unique,Cleveland,0,Eastern,216/440,"Cuyahoga, Ohio",Ohio,39035,871 ,0 ,0
2020-04-06,44195,Unique,Cleveland,0,Eastern,216/440,"Cuyahoga, Ohio",Ohio,39035,871 ,0 ,0
2020-04-06,44197,Unique,Cleveland,0,Eastern,216/440,"Cuyahoga, Ohio",Ohio,39035,871 ,0 ,0
2020-04-06,44198,Unique,Cleveland,0,Eastern,216/440,"Cuyahoga, Ohio",Ohio,39035,871 ,0 ,0
2020-04-06,44199,P.O. Box,Cleveland,0,Eastern,216/440,"Cuyahoga, Ohio",Ohio,39035,871 ,0 ,0
2020-04-06,46107,General,Beech Grove,12774,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,27 ,1
2020-04-06,46183,P.O. Box,West Newton,82,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46201,General,Indianapolis,30962,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,66 ,1
2020-04-06,46202,General,Indianapolis,16335,Eastern,317/463/765,"Marion, Indiana",Indiana,18097,1956 ,35 ,1
2020-04-06,46203,General,Indianapolis,38950,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,83 ,2
2020-04-06,46204,General,Indianapolis,5125,Eastern,317/463/765,"Marion, Indiana",Indiana,18097,1956 ,11 ,0
2020-04-06,46205,General,Indianapolis,25356,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,54 ,1
2020-04-06,46206,P.O. Box,Indianapolis,0,Eastern,317/463/765,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46207,P.O. Box,Indianapolis,0,Eastern,317/463/765,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46208,General,Indianapolis,22239,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,47 ,1
2020-04-06,46209,Unique,Indianapolis,0,Eastern,317/463/765,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46213,Unique,Indianapolis,0,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46214,General,Indianapolis,24306,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,52 ,1
2020-04-06,46216,General,Indianapolis,1697,Eastern,317/463,"Marion, Indiana",Indiana,18097,1956 ,4 ,0
2020-04-06,46217,General,Indianapolis,29358,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,63 ,1
2020-04-06,46218,General,Indianapolis,29028,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,62 ,1
2020-04-06,46219,General,Indianapolis,33930,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,72 ,2
2020-04-06,46220,General,Indianapolis,34830,Eastern,317/463,"Marion, Indiana",Indiana,18097,1956 ,74 ,2
2020-04-06,46221,General,Indianapolis,26393,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,56 ,1
2020-04-06,46222,General,Indianapolis,34044,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,73 ,2
2020-04-06,46224,General,Indianapolis,35094,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,75 ,2
2020-04-06,46225,General,Indianapolis,7319,Eastern,317/463/765,"Marion, Indiana",Indiana,18097,1956 ,16 ,0
2020-04-06,46226,General,Indianapolis,43904,Eastern,317/463,"Marion, Indiana",Indiana,18097,1956 ,94 ,2
2020-04-06,46227,General,Indianapolis,57086,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,122 ,3
2020-04-06,46228,General,Indianapolis,14755,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,32 ,1
2020-04-06,46229,General,Indianapolis,27262,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,58 ,1
2020-04-06,46230,P.O. Box,Indianapolis,0,Eastern,317/463/765,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46231,General,Indianapolis,10440,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,22 ,0
2020-04-06,46234,General,Indianapolis,24810,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,53 ,1
2020-04-06,46235,General,Indianapolis,30825,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,66 ,1
2020-04-06,46236,General,Indianapolis,27294,Eastern,317/463,"Marion, Indiana",Indiana,18097,1956 ,58 ,1
2020-04-06,46237,General,Indianapolis,39624,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,85 ,2
2020-04-06,46239,General,Indianapolis,25345,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,54 ,1
2020-04-06,46240,General,Indianapolis,18731,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,40 ,1
2020-04-06,46241,General,Indianapolis,30670,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,65 ,1
2020-04-06,46242,P.O. Box,Indianapolis,0,Eastern,317/463/765,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46244,P.O. Box,Indianapolis,0,Eastern,317/463/765,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46247,P.O. Box,Indianapolis,0,Eastern,317/463/765,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46249,Unique,Indianapolis,0,Eastern,317/463/765,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46250,General,Indianapolis,18546,Eastern,317/463,"Marion, Indiana",Indiana,18097,1956 ,40 ,1
2020-04-06,46251,P.O. Box,Indianapolis,0,Eastern,317/463/765,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46253,P.O. Box,Indianapolis,0,Eastern,317/463/765,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46254,General,Indianapolis,38095,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,81 ,2
2020-04-06,46255,Unique,Indianapolis,0,Eastern,317/463/765,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46256,General,Indianapolis,23647,Eastern,317/463,"Marion, Indiana",Indiana,18097,1956 ,50 ,1
2020-04-06,46259,General,Indianapolis,11617,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,25 ,1
2020-04-06,46260,General,Indianapolis,32406,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,69 ,1
2020-04-06,46262,Unique,Indianapolis,0,Eastern,317/463/765,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46268,General,Indianapolis,24965,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,53 ,1
2020-04-06,46277,Unique,Indianapolis,0,Eastern,317/463/765,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46278,General,Indianapolis,8197,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,18 ,0
2020-04-06,46282,General,Indianapolis,0,Eastern,317/463,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46283,Unique,Indianapolis,0,Eastern,317/463/765,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46285,Unique,Indianapolis,0,Eastern,317/463/765,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46288,Unique,Indianapolis,0,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,46298,Unique,Indianapolis,0,Eastern,317,"Marion, Indiana",Indiana,18097,1956 ,0 ,0
2020-04-06,80201,P.O. Box,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80202,General,Denver,10148,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,15 ,0
2020-04-06,80203,General,Denver,18839,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,28 ,0
2020-04-06,80204,General,Denver,31493,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,46 ,1
2020-04-06,80205,General,Denver,29221,Mountain,720,"Denver, Colorado",Colorado,08031,847 ,43 ,1
2020-04-06,80206,General,Denver,21521,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,32 ,1
2020-04-06,80207,General,Denver,21216,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,31 ,1
2020-04-06,80208,Unique,Denver,0,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80209,General,Denver,21526,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,32 ,1
2020-04-06,80210,General,Denver,33946,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,50 ,1
2020-04-06,80211,General,Denver,31583,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,46 ,1
2020-04-06,80212,General,Denver,18051,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,27 ,0
2020-04-06,80216,General,Denver,10924,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,16 ,0
2020-04-06,80217,P.O. Box,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80218,General,Denver,17928,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,26 ,0
2020-04-06,80219,General,Denver,61296,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,90 ,2
2020-04-06,80220,General,Denver,33529,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,49 ,1
2020-04-06,80222,General,Denver,20073,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,29 ,1
2020-04-06,80223,General,Denver,17987,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,26 ,0
2020-04-06,80224,General,Denver,17256,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,25 ,0
2020-04-06,80230,General,Denver,7559,Mountain,720,"Denver, Colorado",Colorado,08031,847 ,11 ,0
2020-04-06,80231,General,Denver,32127,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,47 ,1
2020-04-06,80236,General,Denver,16123,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,24 ,0
2020-04-06,80237,General,Denver,17569,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,26 ,0
2020-04-06,80238,General,Denver,10058,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,15 ,0
2020-04-06,80239,General,Denver,40512,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,59 ,1
2020-04-06,80243,Unique,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80244,Unique,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80246,General,Denver,12875,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,19 ,0
2020-04-06,80248,P.O. Box,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80249,General,Denver,23404,Mountain,720,"Denver, Colorado",Colorado,08031,847 ,34 ,1
2020-04-06,80250,P.O. Box,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80251,Unique,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80256,Unique,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80257,Unique,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80259,Unique,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80261,Unique,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80262,Unique,Denver,0,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80263,Unique,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80264,General,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80265,General,Denver,0,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80266,General,Denver,0,Mountain,720,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80271,Unique,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80273,Unique,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80274,Unique,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80281,Unique,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80290,General,Denver,0,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80291,Unique,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80293,General,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80294,General,Denver,0,Mountain,303/720,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,80299,General,Denver,0,Mountain,720/303,"Denver, Colorado",Colorado,08031,847 ,0 ,0
2020-04-06,06401,General,Ansonia,19237,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,33 ,1
2020-04-06,06403,General,Beacon Falls,6033,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,10 ,0
2020-04-06,06405,General,Branford,27860,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,47 ,1
2020-04-06,06408,Unique,Cheshire,0,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06410,General,Cheshire,29161,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,50 ,1
2020-04-06,06411,Unique,Cheshire,0,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06418,General,Derby,12914,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,22 ,1
2020-04-06,06437,General,Guilford,22375,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,38 ,1
2020-04-06,06443,General,Madison,18269,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,31 ,1
2020-04-06,06450,General,Meriden,36493,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,62 ,2
2020-04-06,06451,General,Meriden,24419,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,42 ,1
2020-04-06,06460,General,Milford,38207,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,65 ,2
2020-04-06,06461,General,Milford,14552,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,25 ,1
2020-04-06,06471,General,North Branford,7720,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,13 ,0
2020-04-06,06472,General,Northford,6853,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,12 ,0
2020-04-06,06473,General,North Haven,24388,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,42 ,1
2020-04-06,06477,General,Orange,13956,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,24 ,1
2020-04-06,06478,General,Oxford,12683,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,22 ,1
2020-04-06,06483,General,Seymour,16540,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,28 ,1
2020-04-06,06487,P.O. Box,South Britain,0,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06488,General,Southbury,19904,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,34 ,1
2020-04-06,06492,General,Wallingford,45241,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,77 ,2
2020-04-06,06493,Unique,Wallingford,0,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06494,Unique,Wallingford,0,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06495,Unique,Wallingford,0,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06501,P.O. Box,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06502,P.O. Box,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06503,P.O. Box,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06504,P.O. Box,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06505,P.O. Box,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06506,P.O. Box,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06507,P.O. Box,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06508,P.O. Box,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06509,P.O. Box,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06510,General,New Haven,2737,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,5 ,0
2020-04-06,06511,General,New Haven,53600,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,91 ,3
2020-04-06,06512,General,East Haven,29861,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,51 ,1
2020-04-06,06513,General,New Haven,38978,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,66 ,2
2020-04-06,06514,General,Hamden,26265,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,45 ,1
2020-04-06,06515,General,New Haven,17141,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,29 ,1
2020-04-06,06516,General,West Haven,55564,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,95 ,3
2020-04-06,06517,General,Hamden,14853,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,25 ,1
2020-04-06,06518,General,Hamden,19848,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,34 ,1
2020-04-06,06519,General,New Haven,16428,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,28 ,1
2020-04-06,06520,P.O. Box,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06521,P.O. Box,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06524,General,Bethany,5563,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,9 ,0
2020-04-06,06525,General,Woodbridge,8990,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,15 ,0
2020-04-06,06530,P.O. Box,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06531,P.O. Box,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06532,P.O. Box,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06533,P.O. Box,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06534,P.O. Box,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06535,P.O. Box,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06536,P.O. Box,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06537,Unique,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06538,Unique,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06540,Unique,New Haven,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06701,Unique,Waterbury,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06702,General,Waterbury,3654,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,6 ,0
2020-04-06,06703,P.O. Box,Waterbury,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06704,General,Waterbury,25139,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,43 ,1
2020-04-06,06705,General,Waterbury,27122,Eastern,475/203,"New Haven, Connecticut",Connecticut,09009,1468 ,46 ,1
2020-04-06,06706,General,Waterbury,14324,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,24 ,1
2020-04-06,06708,General,Waterbury,29418,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,50 ,1
2020-04-06,06710,General,Waterbury,10715,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,18 ,1
2020-04-06,06712,General,Prospect,9376,Eastern,203,"New Haven, Connecticut",Connecticut,09009,1468 ,16 ,0
2020-04-06,06716,General,Wolcott,16680,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,28 ,1
2020-04-06,06720,P.O. Box,Waterbury,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06721,P.O. Box,Waterbury,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06722,P.O. Box,Waterbury,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06723,P.O. Box,Waterbury,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06724,P.O. Box,Waterbury,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06725,P.O. Box,Waterbury,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06726,P.O. Box,Waterbury,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06749,Unique,Waterbury,0,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,0 ,0
2020-04-06,06762,General,Middlebury,7561,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,13 ,0
2020-04-06,06770,General,Naugatuck,31975,Eastern,203/475,"New Haven, Connecticut",Connecticut,09009,1468 ,54 ,2
2020-04-06,77001,P.O. Box,Houston,0,Central,832/713/281/346,"Harris, Texas",Texas,48201,1809 ,0 ,0
2020-04-06,77002,General,Houston,16793,Central,832/713/281/346,"Harris, Texas",Texas,48201,1809 ,7 ,0
2020-04-06,77003,General,Houston,10508,Central,832/713/281/346,"Harris, Texas",Texas,48201,1809 ,5 ,0
2020-04-06,77004,General,Houston,32692,Central,832/713/281/346,"Harris, Texas",Texas,48201,1809 ,14 ,0
2020-04-06,77005,General,Houston,25528,Central,713/832/346,"Harris, Texas",Texas,48201,1809 ,11 ,0
2020-04-06,77006,General,Houston,19664,Central,713/832/346,"Harris, Texas",Texas,48201,1809 ,9 ,0
2020-04-06,77007,General,Houston,30853,Central,713,"Harris, Texas",Texas,48201,1809 ,14 ,0
2020-04-06,77008,General,Houston,30482,Central,713,"Harris, Texas",Texas,48201,1809 ,13 ,0
2020-04-06,77009,General,Houston,38094,Central,713,"Harris, Texas",Texas,48201,1809 ,17 ,0
2020-04-06,77010,General,Houston,366,Central,832/713/281/346,"Harris, Texas",Texas,48201,1809 ,0 ,0
2020-04-06,77011,General,Houston,19547,Central,713,"Harris, Texas",Texas,48201,1809 ,9 ,0
2020-04-06,77012,General,Houston,20719,Central,713,"Harris, Texas",Texas,48201,1809 ,9 ,0
2020-04-06,77013,General,Houston,17602,Central,713,"Harris, Texas",Texas,48201,1809 ,8 ,0
2020-04-06,77014,General,Houston,28684,Central,281/832/346,"Harris, Texas",Texas,48201,1809 ,13 ,0
2020-04-06,77015,General,Houston,53621,Central,713/281,"Harris, Texas",Texas,48201,1809 ,23 ,0
2020-04-06,77016,General,Houston,26989,Central,281/713,"Harris, Texas",Texas,48201,1809 ,12 ,0
2020-04-06,77017,General,Houston,32561,Central,713,"Harris, Texas",Texas,48201,1809 ,14 ,0
2020-04-06,77018,General,Houston,25563,Central,713,"Harris, Texas",Texas,48201,1809 ,11 ,0
2020-04-06,77019,General,Houston,18944,Central,713/832/346,"Harris, Texas",Texas,48201,1809 ,8 ,0
2020-04-06,77020,General,Houston,25464,Central,713,"Harris, Texas",Texas,48201,1809 ,11 ,0
2020-04-06,77021,General,Houston,26042,Central,713/832,"Harris, Texas",Texas,48201,1809 ,11 ,0
2020-04-06,77022,General,Houston,29557,Central,713,"Harris, Texas",Texas,48201,1809 ,13 ,0
2020-04-06,77023,General,Houston,28998,Central,713,"Harris, Texas",Texas,48201,1809 ,13 ,0
2020-04-06,77024,General,Houston,34775,Central,713/281/832,"Harris, Texas",Texas,48201,1809 ,15 ,0
2020-04-06,77025,General,Houston,26137,Central,713/346/832,"Harris, Texas",Texas,48201,1809 ,11 ,0
2020-04-06,77026,General,Houston,23940,Central,713,"Harris, Texas",Texas,48201,1809 ,10 ,0
2020-04-06,77027,General,Houston,14331,Central,713/832/281/346,"Harris, Texas",Texas,48201,1809 ,6 ,0
2020-04-06,77028,General,Houston,16808,Central,713,"Harris, Texas",Texas,48201,1809 ,7 ,0
2020-04-06,77029,General,Houston,17814,Central,713,"Harris, Texas",Texas,48201,1809 ,8 ,0
2020-04-06,77030,General,Houston,10258,Central,713/832/281,"Harris, Texas",Texas,48201,1809 ,4 ,0
2020-04-06,77031,General,Houston,15762,Central,281/832,"Harris, Texas",Texas,48201,1809 ,7 ,0
2020-04-06,77032,General,Houston,12757,Central,832/281/713,"Harris, Texas",Texas,48201,1809 ,6 ,0
2020-04-06,77033,General,Houston,27965,Central,713,"Harris, Texas",Texas,48201,1809 ,12 ,0
2020-04-06,77034,General,Houston,33678,Central,713/281,"Harris, Texas",Texas,48201,1809 ,15 ,0
2020-04-06,77035,General,Houston,35896,Central,713,"Harris, Texas",Texas,48201,1809 ,16 ,0
