AS_OF_DATE,ZIP_CODE,ZIP_CLASS,CITY,ZIP_POPULATION,TIME_ZONE,PHONE_AREA_CODES,COUNTY_NAME_STATE,STATE,COUNTY_FIPS_CODE,COUNTY_REPORTED_CASES,ESTIMATED_CASES_BY_ZIP_CODE,ESTIMATED_DEATHS_BY_ZIP_CODE
2020-04-05,60634,General,Chicago,74298,Central,773/872,"Cook, Illinois",Illinois,17031,8043 ,116 ,3
2020-04-05,60636,General,Chicago,40916,Central,773/872,"Cook, Illinois",Illinois,17031,8043 ,64 ,1
2020-04-05,60637,General,Chicago,49503,Central,773/872,"Cook, Illinois",Illinois,17031,8043 ,77 ,2
2020-04-05,60638,General,Chicago,55026,Central,773/312/630/708/847,"Cook, Illinois",Illinois,17031,8043 ,86 ,2
2020-04-05,60639,General,Chicago,90407,Central,773,"Cook, Illinois",Illinois,17031,8043 ,141 ,3
2020-04-05,60640,General,Chicago,65790,Central,773,"Cook, Illinois",Illinois,17031,8043 ,103 ,2
2020-04-05,60641,General,Chicago,71663,Central,773,"Cook, Illinois",Illinois,17031,8043 ,112 ,3
2020-04-05,60642,General,Chicago,18480,Central,773,"Cook, Illinois",Illinois,17031,8043 ,29 ,1
2020-04-05,60643,General,Chicago,49952,Central,773/872,"Cook, Illinois",Illinois,17031,8043 ,78 ,2
2020-04-05,60644,General,Chicago,48648,Central,773,"Cook, Illinois",Illinois,17031,8043 ,76 ,2
2020-04-05,60645,General,Chicago,45274,Central,773,"Cook, Illinois",Illinois,17031,8043 ,71 ,2
2020-04-05,60646,General,Chicago,27177,Central,773/872/708,"Cook, Illinois",Illinois,17031,8043 ,42 ,1
2020-04-05,60647,General,Chicago,87291,Central,773/872,"Cook, Illinois",Illinois,17031,8043 ,136 ,3
2020-04-05,60649,General,Chicago,46650,Central,773,"Cook, Illinois",Illinois,17031,8043 ,73 ,2
2020-04-05,60651,General,Chicago,64267,Central,773,"Cook, Illinois",Illinois,17031,8043 ,100 ,2
2020-04-05,60652,General,Chicago,40959,Central,312/773,"Cook, Illinois",Illinois,17031,8043 ,64 ,1
2020-04-05,60653,General,Chicago,29908,Central,773,"Cook, Illinois",Illinois,17031,8043 ,47 ,1
2020-04-05,60654,General,Chicago,14875,Central,312/773/708/630,"Cook, Illinois",Illinois,17031,8043 ,23 ,1
2020-04-05,60655,General,Chicago,28550,Central,773,"Cook, Illinois",Illinois,17031,8043 ,45 ,1
2020-04-05,60656,General,Chicago,27613,Central,773/224/708,"Cook, Illinois",Illinois,17031,8043 ,43 ,1
2020-04-05,60657,General,Chicago,65996,Central,773,"Cook, Illinois",Illinois,17031,8043 ,103 ,2
2020-04-05,60659,General,Chicago,38104,Central,773/872,"Cook, Illinois",Illinois,17031,8043 ,60 ,1
2020-04-05,60660,General,Chicago,42752,Central,773/872,"Cook, Illinois",Illinois,17031,8043 ,67 ,2
2020-04-05,60661,General,Chicago,7792,Central,312/773/708/872,"Cook, Illinois",Illinois,17031,8043 ,12 ,0
2020-04-05,60664,P.O. Box,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60666,P.O. Box,Chicago,0,Central,847/224/773,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60668,Unique,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60669,Unique,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60670,Unique,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60673,Unique,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60674,Unique,Chicago,0,Central,312/773/708/872,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60675,Unique,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60677,Unique,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60678,Unique,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60680,P.O. Box,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60681,P.O. Box,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60682,Unique,Chicago,0,Central,708,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60684,Unique,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60685,Unique,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60686,Unique,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60687,Unique,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60688,Unique,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60689,Unique,Chicago,0,Central,312/773/872/708/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60690,P.O. Box,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60691,P.O. Box,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60693,Unique,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60694,Unique,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60695,Unique,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60696,Unique,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60697,Unique,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60699,General,Chicago,0,Central,872/312/708/773/224,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60701,General,Chicago,0,Central,312,"Cook, Illinois",Illinois,17031,8043 ,0 ,0
2020-04-05,60706,General,Harwood Heights,23134,Central,773/872/224,"Cook, Illinois",Illinois,17031,8043 ,36 ,1
2020-04-05,60707,General,Elmwood Park,42920,Central,773,"Cook, Illinois",Illinois,17031,8043 ,67 ,2
2020-04-05,60712,General,Lincolnwood,12590,Central,773,"Cook, Illinois",Illinois,17031,8043 ,20 ,0
2020-04-05,60714,General,Niles,29931,Central,847/224,"Cook, Illinois",Illinois,17031,8043 ,47 ,1
2020-04-05,60803,General,Alsip,22285,Central,708,"Cook, Illinois",Illinois,17031,8043 ,35 ,1
2020-04-05,60804,General,Cicero,84573,Central,708,"Cook, Illinois",Illinois,17031,8043 ,132 ,3
2020-04-05,60805,General,Evergreen Park,19852,Central,773,"Cook, Illinois",Illinois,17031,8043 ,31 ,1
2020-04-05,60827,General,Riverdale,27946,Central,708/773,"Cook, Illinois",Illinois,17031,8043 ,44 ,1
2020-04-05,19019,P.O. Box,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19092,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19093,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19099,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19101,P.O. Box,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19102,General,Philadelphia,4705,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,10 ,0
2020-04-05,19103,General,Philadelphia,21908,Eastern,215/267/610/484/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,45 ,0
2020-04-05,19104,General,Philadelphia,51808,Eastern,215/267/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,106 ,1
2020-04-05,19105,P.O. Box,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19106,General,Philadelphia,11740,Eastern,267/215/484/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,24 ,0
2020-04-05,19107,General,Philadelphia,14875,Eastern,267/215/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,31 ,0
2020-04-05,19108,P.O. Box,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19109,General,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19110,General,Philadelphia,0,Eastern,215/267/610/484/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19111,General,Philadelphia,63090,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,130 ,1
2020-04-05,19112,General,Philadelphia,13,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19114,General,Philadelphia,30907,Eastern,215/267/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,63 ,1
2020-04-05,19115,General,Philadelphia,33207,Eastern,215/267/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,68 ,1
2020-04-05,19116,General,Philadelphia,33112,Eastern,267/215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,68 ,1
2020-04-05,19118,General,Philadelphia,9808,Eastern,215/267/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,20 ,0
2020-04-05,19119,General,Philadelphia,27035,Eastern,215/267/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,56 ,0
2020-04-05,19120,General,Philadelphia,68104,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,140 ,1
2020-04-05,19121,General,Philadelphia,36572,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,75 ,1
2020-04-05,19122,General,Philadelphia,21653,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,44 ,0
2020-04-05,19123,General,Philadelphia,13416,Eastern,267/215/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,28 ,0
2020-04-05,19124,General,Philadelphia,66691,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,137 ,1
2020-04-05,19125,General,Philadelphia,22958,Eastern,215/267/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,47 ,0
2020-04-05,19126,General,Philadelphia,15758,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,32 ,0
2020-04-05,19127,General,Philadelphia,5913,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,12 ,0
2020-04-05,19128,General,Philadelphia,35239,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,72 ,1
2020-04-05,19129,General,Philadelphia,10975,Eastern,267/215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,23 ,0
2020-04-05,19130,General,Philadelphia,24870,Eastern,267/215/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,51 ,0
2020-04-05,19131,General,Philadelphia,43172,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,89 ,1
2020-04-05,19132,General,Philadelphia,36268,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,75 ,1
2020-04-05,19133,General,Philadelphia,26063,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,54 ,0
2020-04-05,19134,General,Philadelphia,60675,Eastern,215/267/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,125 ,1
2020-04-05,19135,General,Philadelphia,33091,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,68 ,1
2020-04-05,19136,General,Philadelphia,40647,Eastern,215/267/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,84 ,1
2020-04-05,19137,General,Philadelphia,8638,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,18 ,0
2020-04-05,19138,General,Philadelphia,32273,Eastern,215/267/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,66 ,1
2020-04-05,19139,General,Philadelphia,41271,Eastern,215/267/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,85 ,1
2020-04-05,19140,General,Philadelphia,54133,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,111 ,1
2020-04-05,19141,General,Philadelphia,31376,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,64 ,1
2020-04-05,19142,General,Philadelphia,29595,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,61 ,1
2020-04-05,19143,General,Philadelphia,64849,Eastern,215/267/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,133 ,1
2020-04-05,19144,General,Philadelphia,43329,Eastern,267/215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,89 ,1
2020-04-05,19145,General,Philadelphia,47261,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,97 ,1
2020-04-05,19146,General,Philadelphia,35113,Eastern,215/267/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,72 ,1
2020-04-05,19147,General,Philadelphia,36228,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,74 ,1
2020-04-05,19148,General,Philadelphia,49732,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,102 ,1
2020-04-05,19149,General,Philadelphia,55006,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,113 ,1
2020-04-05,19150,General,Philadelphia,23378,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,48 ,0
2020-04-05,19151,General,Philadelphia,29883,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,61 ,1
2020-04-05,19152,General,Philadelphia,33293,Eastern,215/267/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,68 ,1
2020-04-05,19153,General,Philadelphia,12259,Eastern,215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,25 ,0
2020-04-05,19154,General,Philadelphia,34196,Eastern,215/267/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,70 ,1
2020-04-05,19155,P.O. Box,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19160,P.O. Box,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19161,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19162,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19170,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19171,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19172,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19173,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19175,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19176,P.O. Box,Philadelphia,0,Eastern,267/215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19177,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19178,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19179,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19181,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19182,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19183,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19184,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19185,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19187,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19188,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19190,Unique,Philadelphia,0,Eastern,267/215/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19191,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19192,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19193,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19194,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19195,Unique,Philadelphia,0,Eastern,267/215/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19196,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19197,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19244,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,19255,Unique,Philadelphia,0,Eastern,215/267/484/610/445,"Philadelphia, Pennsylvania",Pennsylvania,42101,3135 ,0 ,0
2020-04-05,85001,P.O. Box,Phoenix,0,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85002,P.O. Box,Phoenix,0,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85003,General,Phoenix,9369,Mountain,602/480/928/623,"Maricopa, Arizona",Arizona,04013,1326 ,3 ,0
2020-04-05,85004,General,Phoenix,4965,Mountain,602/480/623/520/928,"Maricopa, Arizona",Arizona,04013,1326 ,2 ,0
2020-04-05,85005,P.O. Box,Phoenix,0,Mountain,602/480/623,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85006,General,Phoenix,25742,Mountain,480/928/602/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,9 ,0
2020-04-05,85007,General,Phoenix,14040,Mountain,602,"Maricopa, Arizona",Arizona,04013,1326 ,5 ,0
2020-04-05,85008,General,Phoenix,56145,Mountain,480/602,"Maricopa, Arizona",Arizona,04013,1326 ,19 ,0
2020-04-05,85009,General,Phoenix,52520,Mountain,602/480/623,"Maricopa, Arizona",Arizona,04013,1326 ,18 ,0
2020-04-05,85010,P.O. Box,Phoenix,0,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85011,P.O. Box,Phoenix,0,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85012,General,Phoenix,6390,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,2 ,0
2020-04-05,85013,General,Phoenix,19314,Mountain,602/928/480/520/623,"Maricopa, Arizona",Arizona,04013,1326 ,7 ,0
2020-04-05,85014,General,Phoenix,24782,Mountain,602/480/623,"Maricopa, Arizona",Arizona,04013,1326 ,9 ,0
2020-04-05,85015,General,Phoenix,37644,Mountain,602,"Maricopa, Arizona",Arizona,04013,1326 ,13 ,0
2020-04-05,85016,General,Phoenix,33896,Mountain,480/602/623,"Maricopa, Arizona",Arizona,04013,1326 ,12 ,0
2020-04-05,85017,General,Phoenix,38872,Mountain,602,"Maricopa, Arizona",Arizona,04013,1326 ,13 ,0
2020-04-05,85018,General,Phoenix,36065,Mountain,480/602/623,"Maricopa, Arizona",Arizona,04013,1326 ,12 ,0
2020-04-05,85019,General,Phoenix,25042,Mountain,602/623,"Maricopa, Arizona",Arizona,04013,1326 ,9 ,0
2020-04-05,85020,General,Phoenix,32850,Mountain,602/480/623,"Maricopa, Arizona",Arizona,04013,1326 ,11 ,0
2020-04-05,85021,General,Phoenix,37743,Mountain,602/480/623,"Maricopa, Arizona",Arizona,04013,1326 ,13 ,0
2020-04-05,85022,General,Phoenix,46395,Mountain,602,"Maricopa, Arizona",Arizona,04013,1326 ,16 ,0
2020-04-05,85023,General,Phoenix,31274,Mountain,602/623,"Maricopa, Arizona",Arizona,04013,1326 ,11 ,0
2020-04-05,85024,General,Phoenix,22898,Mountain,623,"Maricopa, Arizona",Arizona,04013,1326 ,8 ,0
2020-04-05,85026,General,Phoenix,0,Mountain,480/623,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85027,General,Phoenix,37140,Mountain,623,"Maricopa, Arizona",Arizona,04013,1326 ,13 ,0
2020-04-05,85028,General,Phoenix,19157,Mountain,480/602,"Maricopa, Arizona",Arizona,04013,1326 ,7 ,0
2020-04-05,85029,General,Phoenix,43233,Mountain,602,"Maricopa, Arizona",Arizona,04013,1326 ,15 ,0
2020-04-05,85030,P.O. Box,Phoenix,0,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85031,General,Phoenix,30493,Mountain,623,"Maricopa, Arizona",Arizona,04013,1326 ,11 ,0
2020-04-05,85032,General,Phoenix,65485,Mountain,480/602,"Maricopa, Arizona",Arizona,04013,1326 ,23 ,1
2020-04-05,85033,General,Phoenix,53037,Mountain,623/602,"Maricopa, Arizona",Arizona,04013,1326 ,18 ,0
2020-04-05,85034,General,Phoenix,5582,Mountain,480/602/520/928/623,"Maricopa, Arizona",Arizona,04013,1326 ,2 ,0
2020-04-05,85035,General,Phoenix,47486,Mountain,623/480/602,"Maricopa, Arizona",Arizona,04013,1326 ,16 ,0
2020-04-05,85036,P.O. Box,Phoenix,0,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85037,General,Phoenix,44771,Mountain,623,"Maricopa, Arizona",Arizona,04013,1326 ,15 ,0
2020-04-05,85038,P.O. Box,Phoenix,0,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85039,General,Phoenix,0,Mountain,623,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85040,General,Phoenix,29352,Mountain,480/602/623,"Maricopa, Arizona",Arizona,04013,1326 ,10 ,0
2020-04-05,85041,General,Phoenix,54947,Mountain,602,"Maricopa, Arizona",Arizona,04013,1326 ,19 ,0
2020-04-05,85042,General,Phoenix,40962,Mountain,480/602/623,"Maricopa, Arizona",Arizona,04013,1326 ,14 ,0
2020-04-05,85043,General,Phoenix,30560,Mountain,623/602/480,"Maricopa, Arizona",Arizona,04013,1326 ,11 ,0
2020-04-05,85044,General,Phoenix,37993,Mountain,480/602/520,"Maricopa, Arizona",Arizona,04013,1326 ,13 ,0
2020-04-05,85045,General,Phoenix,7238,Mountain,480/520/602,"Maricopa, Arizona",Arizona,04013,1326 ,3 ,0
2020-04-05,85046,P.O. Box,Phoenix,0,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85048,General,Phoenix,33449,Mountain,480/602/520,"Maricopa, Arizona",Arizona,04013,1326 ,12 ,0
2020-04-05,85050,General,Phoenix,25736,Mountain,480,"Maricopa, Arizona",Arizona,04013,1326 ,9 ,0
2020-04-05,85051,General,Phoenix,40375,Mountain,623,"Maricopa, Arizona",Arizona,04013,1326 ,14 ,0
2020-04-05,85053,General,Phoenix,28480,Mountain,602/623,"Maricopa, Arizona",Arizona,04013,1326 ,10 ,0
2020-04-05,85054,General,Phoenix,5384,Mountain,480,"Maricopa, Arizona",Arizona,04013,1326 ,2 ,0
2020-04-05,85060,P.O. Box,Phoenix,0,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85061,P.O. Box,Phoenix,0,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85062,P.O. Box,Phoenix,0,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85063,P.O. Box,Phoenix,0,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85064,P.O. Box,Phoenix,0,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85065,General,Phoenix,0,Mountain,480/602/928/623,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85066,P.O. Box,Phoenix,0,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85067,P.O. Box,Phoenix,0,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85068,P.O. Box,Phoenix,0,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85069,P.O. Box,Phoenix,0,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
2020-04-05,85070,P.O. Box,Phoenix,0,Mountain,602/480/928/623/520,"Maricopa, Arizona",Arizona,04013,1326 ,0 ,0
